celltype	microenvironment
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_endometrium_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_ven_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_cap_ec	Lung
Lung_pul_art_ec	Lung
Lung_aerocyte_ec	Lung
Lung_aerocyte_ec	Lung
Lung_pul_art_ec	Lung
Lung_pul_ven_ec	Lung
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_ven_ec_1	Uterus
Uterus_cap_ec	Uterus
Uterus_ven_ec_1	Uterus
Uterus_art_ec_1	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_ven_ec_1	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_ven_ec_1	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_ven_ec_1	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_1	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_art_ec_1	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_1	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_art_ec_2	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_ven_ec_1	Uterus
Uterus_art_ec_1	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_art_ec_1	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_ven_ec_1	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_ven_ec_1	Uterus
Uterus_ven_ec_1	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_art_ec_1	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_endometrium_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_cap_ec	Uterus
Uterus_art_ec_2	Uterus
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_1	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_1	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_1	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_1	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_1	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_art_ec_1	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_1	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_1	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_adip_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_1	Muscle
Muscle_art_ec_2	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_art_ec_2	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_ven_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_art_ec_2	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
Muscle_myo_cap_ec	Muscle
